dex	species	form	gender	palette	idle_atlas	walk_atlas	runtime_strip	id	columns_idle	duration_idle	columns_walk	duration_walk	cell_width	cell_height	left	top	right	bottom	anchor_x	anchor_y	reference_height	runtime_content_width	runtime_content_height	idle_sha256	walk_sha256	runtime_sha256	source_receipt	status
39	jigglypuff	base	none	normal	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-normal__runtime.png	rc31-source-absent-body-v1:pm0039_00:00:none:normal	8	1.6666667461395264	8	1	256	256	17	24	239	231	128	219.55294924280454	176.38979118446292	15	16	69c26ffd8fcead90e90e25eec6adfa2614d28e82370ff3d26c1af72a4ad5533e	9062853bc25fd238914f4215fe7bb3bbde4280579a58917488758c9b3140b3f8	d50011c4dfe65e820b743751bc6d88340078d4286353e062f787d417ff56b3e3	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-normal__admission.json	verified-render
39	jigglypuff	base	none	shiny	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-shiny__runtime.png	rc31-source-absent-body-v1:pm0039_00:00:none:shiny	8	1.6666667461395264	8	1	256	256	17	24	239	231	128	219.55294924280454	176.38979118446292	15	16	e1100b4f1f1b65f83ff87513773250345887a66a14517febc62e2b5cc9b3b99f	6631307c71cad4902a7854545f3a482146aebada5b5f90d0e666e18311b92b6a	cabad0fd21127ce976861ccf875cf3fb30a7e913f7aec358ed3a82b9802982d0	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-039__form-00__gender-none__palette-shiny__admission.json	verified-render
40	wigglytuff	base	none	normal	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-normal__runtime.png	rc31-source-absent-body-v1:pm0040_00:00:none:normal	8	2	8	1.0666667222976685	256	256	17	37	239	219	128	210.1754710511634	166.84472480832824	15	16	c4c84dce303614af5fc6e435f824c413830311da23a9e4cdf58446bda8a8bb99	b886ae193d60d342de734b17063b210bb6b650cfcdad060c71096942f909b387	ce419e21be8126d5f61f3aa0a1547cb5830685fa072335833f34b1d72b96ce10	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-normal__admission.json	verified-render
40	wigglytuff	base	none	shiny	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-shiny__runtime.png	rc31-source-absent-body-v1:pm0040_00:00:none:shiny	8	2	8	1.0666667222976685	256	256	17	37	239	219	128	210.1754710511634	166.84472480832824	15	16	73f9076a8a132967d9734de55c55c7b8b01314f97cc8a94251784d56b767efc9	5551ce0008fb0e9b043d34482a50be4aa9f629b6da6f70c1c73d635e7f35ee38	c7c23555423173e4974102cfc87f8b766df71a869d3aee46e5e804863e67d3b6	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-040__form-00__gender-none__palette-shiny__admission.json	verified-render
43	oddish	base	none	normal	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-normal__runtime.png	rc31-source-absent-body-v1:pm0043_00:00:none:normal	8	1.6666667461395264	8	1	256	256	17	42	239	215	128	207.85816143411924	75.62730260190125	15	16	443dfcaf71ee968c9497a88bde71422ecd8ea648a793f36b10a1a6eb407ae12d	9a46070cf9764a57659292eb25c89664c7bc78239307720cfbc038e1e245a88b	8a03ea8e59b448e2f5bd45ddbec3d96aced55e913599901f6247b1d72bce4947	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-normal__admission.json	verified-render
43	oddish	base	none	shiny	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-shiny__runtime.png	rc31-source-absent-body-v1:pm0043_00:00:none:shiny	8	1.6666667461395264	8	1	256	256	17	42	239	215	128	207.85816143411924	75.62730260190125	15	16	62e873ccb4462dcf7922d273790f7912e2eb89a6ab0aa4ff72f09c2261fc4c28	1f379d711fb8f2cf13be9d488ecad04b01dc60b3fc4c2a21ea2638d640578290	25671501c3f84face293a44b367f112f09135e3d535077118f7ad54e274ccb73	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-043__form-00__gender-none__palette-shiny__admission.json	verified-render
50	diglett	base	none	normal	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-normal__runtime.png	rc31-source-absent-body-v1:pm0050_00:00:none:normal	8	1.3333333730697632	8	1	256	256	17	51	239	217	128	201.29120206840446	159.2351167591062	15	12	250a47da8fb596253b6f61e1db78be9f4158e4b17cca366bfc0d297148cd9f46	06d266fbfdcf8445b1c750262b68c8a765967dc5d76b499b122af0a51d7dcf9a	f4ec3f0a3b365185b986ce91f1a45442e717e42f5b3182aecd3e0b2413d84ce4	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-normal__admission.json	verified-render
50	diglett	base	none	shiny	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-shiny__runtime.png	rc31-source-absent-body-v1:pm0050_00:00:none:shiny	8	1.3333333730697632	8	1	256	256	17	51	239	217	128	201.29120206840446	159.2351167591062	15	12	1689ca25bd748d128d685dd0edb6ca02ae0e0d716397d0bd66c08b1bf73f0687	5bebeac55ea7ccc995c1555663a1847966e49dafe8cd47929c61906eac816569	e64e05c9f7f42ee173aac1dae10ccee6d89f86327605ea3e5bb8151524eedfdd	assets/pokemon-animation-cards/rc31-source-absent-four-body-v1/dex-050__form-00__gender-none__palette-shiny__admission.json	verified-render
92	gastly	base	none	normal	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-gastly-world-gas-body-v1:pm0092_00:00:none:normal	8	2.133333444595337	8	2	256	256	41	36	216	221	128	231.20587401008265	66.80442418152757	15	16	66e7a91733b367302be6b74584897700c9c943ef30614c3e69c7efee990c4d1a	352547945fa09da7b57503e79323c8f58066dc66f33be52af1758ede3940e18b	acdff86d71e718f2d10821a0ec204b553d4f622679bad9e025799fd199a65c35	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-normal__admission.json	verified-render
92	gastly	base	none	shiny	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-gastly-world-gas-body-v1:pm0092_00:00:none:shiny	8	2.133333444595337	8	2	256	256	41	36	216	221	128	231.20587401008265	66.80442418152757	15	16	83a418bd7b48e4886645a6b4550cd0cf7bbc8bb32ffead40ccd23f4f6397799c	bf4b29e41614612ab2e8069bf00e3e4c58ac263194c65e9dcda8d05f522c19bb	2e0402adc73183f023edfc5efa3f10b36f6a2902663e59f5adc0cc8d0c50ab2b	assets/pokemon-animation-cards/rc31-gastly-original-gas-body-v1/dex-092__form-00__gender-none__palette-shiny__admission.json	verified-render
42	golbat	base	none	normal	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-normal__idle-16x4.png	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-normal__walk-16x4.png	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-normal__runtime.png	rc31-original-golbat16-source-default-v1:pm0042_00:00:none:normal	16	2	16	1.2000000476837158	256	256	17	34	239	222	128	224.15691146658958	57.617986462422564	15	16	2b7089acccc7cf74639f6bde5440e0cb5da7f77a9595071475f6eb1f7c00a35b	32cb5f63acb3f67d6789f50742f20c2f3c34478f78abd573f790fa06e56ca8a3	90dd3c7a7e66dea740e9ff85073c4ca3881f0e901f88e903cb7376a33b35bf72	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-normal__admission.json	verified-render
42	golbat	base	none	shiny	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-shiny__idle-16x4.png	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-shiny__walk-16x4.png	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-shiny__runtime.png	rc31-original-golbat16-source-default-v1:pm0042_00:00:none:shiny	16	2	16	1.2000000476837158	256	256	17	34	239	222	128	224.15691146658958	57.617986462422564	15	16	d30cc937f8a3d0b47544d3ea43642939bff7d8d9fd83bfc19c05cd07fff70e76	2fb7f21cf71c2596dec91e26ec1c73c65d8ed20a41d3622d5fc0aa5fed6239cd	b50bf511421e48999af6c16a7502ac0f1d2b8a47e7a98e6b4fe1ca34b5eb79ae	assets/pokemon-animation-cards/rc31-golbat-source-default-v1/dex-042__form-00__gender-none__palette-shiny__admission.json	verified-render
111	rhyhorn	base	none	normal	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-normal__runtime.png	rc31-original-g2-default-body-v1:pm0111_00:00:none:normal	8	2.4000000953674316	8	1	256	256	17	64	239	199	128	187.05279371278735	127.230011297071	15	15	480456caac6ab518dca7bf74c9b26f7efd96a1e41604a7954168e3a95283da62	93e64f4848f945fde7c0c90927f573d84a2eed7cb3aeb6923cc5096f12e755a3	19489fa44299356f034a927ce3acd14dd91884e6cc45977928f906ad0c662e23	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-normal__admission.json	verified-render
111	rhyhorn	base	none	shiny	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-shiny__runtime.png	rc31-original-g2-default-body-v1:pm0111_00:00:none:shiny	8	2.4000000953674316	8	1	256	256	17	64	239	199	128	187.05279371278735	127.230011297071	15	15	a1adc39298ccbe8380af21bf4f1adfdde1a506bcbfcd280cc2a72f384c2e2dd2	988eeb8926bde3699ee7cda8a580efbb971da842c9f096f5d961b50cd27c2cc6	6cb2f46bb80d99b2d532952001a66e3da9892d5a4a3894dd56e0f9a7032e7e74	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-111__form-00__gender-none__palette-shiny__admission.json	verified-render
112	rhydon	base	none	normal	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-normal__runtime.png	rc31-original-g2-default-body-v1:pm0112_00:00:none:normal	8	1.6000001430511475	8	1.6666667461395264	256	256	17	65	239	197	128	183.66272230184893	117.27708808443023	15	16	34c9a3e9c4db2e4409b483c14e87d97b9320dea8821dbbe002a84860485282b2	924d1fa2843323bb62795427e3841a162770f1243bc73c5badc5199234bce782	9114a6cd20e13e4c2040ed5adff2e9ce678d3ee63db81a45a2515cefe8a48c14	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-normal__admission.json	verified-render
112	rhydon	base	none	shiny	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-shiny__runtime.png	rc31-original-g2-default-body-v1:pm0112_00:00:none:shiny	8	1.6000001430511475	8	1.6666667461395264	256	256	17	65	239	197	128	183.66272230184893	117.27708808443023	15	16	2395cb7f9d70bcfdb5dcf25e899afdb42e8475c4a3704fe8b393b8d58e8aa490	2783d0d07cdefc7826cac121c349d32a40b26a16e7b08c8b906297e053aa1ec0	e66a7af1cc0bbae69ec912a9493753b8b9d8f4cab06691ce082f34a8c924c095	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-112__form-00__gender-none__palette-shiny__admission.json	verified-render
123	scyther	base	none	normal	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-normal__runtime.png	rc31-original-g2-default-body-v1:pm0123_00:00:none:normal	8	2	8	0.6666666865348816	256	256	26	24	229	230	128	248.68652980488164	139.08524644090846	13	16	893ab03df157ed76c631590d5188ed4085bc3595788bf58bd0a09e0f87f17560	30f3b13d3f46c19227c7a61fb1ad5b2f05b54dee4a780f5eef01e27d36057c68	f48955cfd9d4a670a1fb1c07588b273de6b677bee1885fabcc1f25c83913e1ad	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-normal__admission.json	verified-render
123	scyther	base	none	shiny	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-shiny__runtime.png	rc31-original-g2-default-body-v1:pm0123_00:00:none:shiny	8	2	8	0.6666666865348816	256	256	26	24	229	230	128	248.68652980488164	139.08524644090846	13	16	96f9279f74e6c5d649c3f88f6dc4e6b6ada9cb34466475f88d8f9c594e187a21	12c90bd1e26bb066cebae6feb0bfd3c78a65d96e6c56085705e7405d8072a0dd	1d0ae2b4136a7121b3c5c88638a69af182659c748bff617c9f9d8473b4c602db	assets/pokemon-animation-cards/rc31-g2-default-111-112-123/dex-123__form-00__gender-none__palette-shiny__admission.json	verified-render
136	flareon	base	none	normal	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-normal__runtime.png	rc31-original-owner-rig-idle-tip-body-v1:pm0136_00:00:none:normal	8	1	8	0.8333333730697632	256	256	30	24	226	234	128	224.23337368283933	130.42046971971288	14	16	f72408b4ddb347f585cf1f9c21ace12f7b31146aa18538c21cb7fcc89895bb46	acfbf5c36d3f16a38c20de347787f69729cab52fbc3bea825af4663f0e4fe302	50063893088d999f8c8c617852c558be22312ed9f36a22c578127b23eb93de7e	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-normal__admission.json	verified-render
136	flareon	base	none	shiny	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-shiny__runtime.png	rc31-original-owner-rig-idle-tip-body-v1:pm0136_00:00:none:shiny	8	1	8	0.8333333730697632	256	256	30	24	226	234	128	224.23337368283933	130.42046971971288	14	16	8ef58a87e1f53ab744444e20dfe9106fa3de4202523f0c36f125d16a73203ff1	6df5ed02d3ccbfd619f28089126de0c3d8ee09a6a6d0b06a7ed4d6a4a07f9cc9	15c2c2692d99bc912e01f5e51112d7559eda5cd473124dd2b5375fefb3db84a1	assets/pokemon-animation-cards/rc31-flareon-original-owner-rig/dex-136__form-00__gender-none__palette-shiny__admission.json	verified-render
88	grimer	base	none	normal	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0088_00:00:none:normal-native-body-v1	8	2.6666667461395264	8	1	256	256	17	59	239	206	128	190.1535644676792	131.47502238417925	15	14	d808f3b38138b8d8844d58d95a5a8280734accfdbdedb2b3f902675915e01c8f	ca89335093301bd113ed62e6f21a25a412f0403de643506a4ec8adcaa26f53f5	345860de50b4db92952b34a536e83dd047a83a65bfda43ea346fe8d8589fb358	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-normal__admission.json	verified-render
88	grimer	base	none	shiny	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0088_00:00:none:shiny-native-body-v1	8	2.6666667461395264	8	1	256	256	17	59	239	206	128	190.1535644676792	131.47502238417925	15	14	8fade70f43370ff5dec7f83a97045223133df673cfa4f5cc07282f83bd60dda4	1d22abdde64f33558596c5df2eb472da21d2012c0d822fe2047f7d878e8aa9a9	bac73b2a17ad7402b6aa135a6c5ccd0d7b0deb629f005dc8e0fe2edd77550187	assets/pokemon-animation-cards/kanto-grimer-native-body-v1/dex-088__form-00__gender-none__palette-shiny__admission.json	verified-render
